percentage,outlier,correction,imputation,r2
40,lof,drop,LOCF,0.7729750778816199
40,lof,drop,interpolation,0.7730634488127676
40,lof,LOCF,LOCF,0.6246786632390745
40,lof,LOCF,interpolation,0.6429591545272779
40,hst,drop,LOCF,0.7800475059382422
40,hst,drop,interpolation,0.7819477434679335
40,hst,LOCF,LOCF,0.6869465866895172
40,hst,LOCF,interpolation,0.6926592402170808
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.5164238788917452
40,z,LOCF,interpolation,0.5247072265067124
40,lof,drop,LOCF,0.7727835051546393
40,lof,drop,interpolation,0.7680031140521605
40,lof,LOCF,LOCF,0.6335332762067981
40,lof,LOCF,interpolation,0.6272493573264781
40,hst,drop,LOCF,0.7727879057358826
40,hst,drop,interpolation,0.7781236104935527
40,hst,LOCF,LOCF,0.6969437303627535
40,hst,LOCF,interpolation,0.6886603827477863
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.5209940017137961
40,z,LOCF,interpolation,0.5249928591830906
40,lof,drop,LOCF,0.7690809968847351
40,lof,drop,interpolation,0.7718068535825544
40,lof,LOCF,LOCF,0.6118251928020566
40,lof,LOCF,interpolation,0.6098257640674093
40,hst,drop,LOCF,0.7732253454025727
40,hst,drop,interpolation,0.7732253454025727
40,hst,LOCF,LOCF,0.6749500142816338
40,hst,LOCF,interpolation,0.6786632390745502
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.5212796343901742
40,z,LOCF,interpolation,0.519280205655527
40,lof,drop,LOCF,0.7775175644028103
40,lof,drop,interpolation,0.7762183235867446
40,lof,LOCF,LOCF,0.6235361325335619
40,lof,LOCF,interpolation,0.6295344187375036
40,hst,drop,LOCF,0.7792539601430761
40,hst,drop,interpolation,0.770056208482371
40,hst,LOCF,LOCF,0.6780919737217938
40,hst,LOCF,interpolation,0.6783776063981719
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.5181376749500143
40,z,LOCF,interpolation,0.5212796343901742
40,lof,drop,LOCF,0.7767857142857143
40,lof,drop,interpolation,0.7755339805825243
40,lof,LOCF,LOCF,0.6369608683233362
40,lof,LOCF,interpolation,0.6229648671808055
40,hst,drop,LOCF,0.7684049079754601
40,hst,drop,interpolation,0.7724948875255624
40,hst,LOCF,LOCF,0.659240217080834
40,hst,LOCF,interpolation,0.6495287060839761
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.522422165095687
40,z,LOCF,interpolation,0.5215652670665524
40,lof,drop,LOCF,0.764026402640264
40,lof,drop,interpolation,0.770638629283489
40,lof,LOCF,LOCF,0.6309625821193945
40,lof,LOCF,interpolation,0.6323907455012854
40,hst,drop,LOCF,0.7791411042944786
40,hst,drop,interpolation,0.778118609406953
40,hst,LOCF,LOCF,0.6683804627249358
40,hst,LOCF,interpolation,0.6620965438446158
40,z,drop,LOCF,0.0
40,z,drop,interpolation,0.0
40,z,LOCF,LOCF,0.517566409597258
40,z,LOCF,interpolation,0.5252784918594687
40,lof,drop,LOCF,0.766914191419142
40,lof,drop,interpolation,0.7733644859813084
40,lof,LOCF,LOCF,0.6278206226792346
40,lof,LOCF,interpolation,0.6349614395886889
40,hst,drop,LOCF,0.7837423312883436
40,hst,drop,interpolation,0.7791411042944786
40,hst,LOCF,LOCF,0.6658097686375322
40,hst,LOCF,interpolation,0.6595258497572122
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5161382462153671
50,z,LOCF,interpolation,0.5161382462153671
50,lof,drop,LOCF,0.7758085954807267
50,lof,drop,interpolation,0.7708333333333333
50,lof,LOCF,LOCF,0.5969722936303913
50,lof,LOCF,interpolation,0.6066838046272494
50,hst,drop,LOCF,0.769813000890472
50,hst,drop,interpolation,0.7787177203918076
50,hst,LOCF,LOCF,0.681519565838332
50,hst,LOCF,interpolation,0.6743787489288775
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5198514710082833
50,z,LOCF,interpolation,0.5149957155098543
50,lof,drop,LOCF,0.7709620476610768
50,lof,drop,interpolation,0.7675341861490957
50,lof,LOCF,LOCF,0.5938303341902313
50,lof,LOCF,interpolation,0.606112539274493
50,hst,drop,LOCF,0.7704498977505112
50,hst,drop,interpolation,0.7694274028629856
50,hst,LOCF,LOCF,0.6423878891745216
50,hst,LOCF,interpolation,0.6401028277634961
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5187089403027706
50,z,LOCF,interpolation,0.5178520422736361
50,lof,drop,LOCF,0.7777286787450287
50,lof,drop,interpolation,0.7775320654577621
50,lof,LOCF,LOCF,0.5795487003713224
50,lof,LOCF,interpolation,0.5764067409311625
50,hst,drop,LOCF,0.776046304541407
50,hst,drop,interpolation,0.7680320569902048
50,hst,LOCF,LOCF,0.6792345044273065
50,hst,LOCF,interpolation,0.6835189945729792
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5187089403027706
50,z,LOCF,interpolation,0.5144244501570979
50,lof,drop,LOCF,0.7539419087136928
50,lof,drop,interpolation,0.7578297309219233
50,lof,LOCF,LOCF,0.5972579263067695
50,lof,LOCF,interpolation,0.6161096829477292
50,hst,drop,LOCF,0.7819314641744548
50,hst,drop,interpolation,0.7797062750333779
50,hst,LOCF,LOCF,0.6632390745501285
50,hst,LOCF,interpolation,0.6666666666666666
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5215652670665524
50,z,LOCF,interpolation,0.5204227363610398
50,lof,drop,LOCF,0.7646017699115043
50,lof,drop,interpolation,0.7693327441449404
50,lof,LOCF,LOCF,0.5821193944587261
50,lof,LOCF,interpolation,0.5849757212225078
50,hst,drop,LOCF,0.7728033472803347
50,hst,drop,interpolation,0.7761506276150628
50,hst,LOCF,LOCF,0.6946586689517281
50,hst,LOCF,interpolation,0.6883747500714081
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5161382462153671
50,z,LOCF,interpolation,0.5181376749500143
50,lof,drop,LOCF,0.7685840707964602
50,lof,drop,interpolation,0.7755644090305444
50,lof,LOCF,LOCF,0.6009711510996858
50,lof,LOCF,interpolation,0.5946872322193659
50,hst,drop,LOCF,0.7734929078014184
50,hst,drop,interpolation,0.775709219858156
50,hst,LOCF,LOCF,0.6938017709225935
50,hst,LOCF,interpolation,0.6920879748643245
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5221365324193088
50,z,LOCF,interpolation,0.511282490716938
50,lof,drop,LOCF,0.7766004415011037
50,lof,drop,interpolation,0.7766004415011037
50,lof,LOCF,LOCF,0.5892602113681805
50,lof,LOCF,interpolation,0.6043987432162239
50,hst,drop,LOCF,0.7800534283170079
50,hst,drop,interpolation,0.7818343722172753
50,hst,LOCF,LOCF,0.6749500142816338
50,hst,LOCF,interpolation,0.6863753213367609
50,z,drop,LOCF,0.0
50,z,drop,interpolation,0.0
50,z,LOCF,LOCF,0.5167095115681234
50,z,LOCF,interpolation,0.5209940017137961
50,lof,drop,LOCF,0.7770419426048565
50,lof,drop,interpolation,0.7752759381898455
50,lof,LOCF,LOCF,0.5921165381319623
50,lof,LOCF,interpolation,0.5984004570122822
50,hst,drop,LOCF,0.7809439002671417
50,hst,drop,interpolation,0.7787177203918076
50,hst,LOCF,LOCF,0.6852327906312482
50,hst,LOCF,interpolation,0.6795201371036846
