name, column_name, n_tuples,n_attributes,p_num_var,p_cat_var,p_duplicates,total_size,column_uniqueness,column_density,column_entropy,p_correlated_features,max_pearson,min_pearson,column_type,mean,std,%missing,ML_ALGORITHM,BEST_METHOD1,SCORE1,BEST_METHOD2,SCORE2,BEST_METHOD3,SCORE3
users,CU,322,5,0.0,1.0,0.9534,13008,0.0124,6.7807,0.6312,nan,nan,nan,categorical,None,None,0.2861,nb,impute_knn,0.7486083482237664,impute_logistic_regression,0.7361161385843703,no_impute,0.5782036993915939
users,CU,322,5,0.0,1.0,0.9534,13008,0.0124,6.7807,0.6312,nan,nan,nan,categorical,None,None,0.2007,nb,impute_knn,0.7571859580963503,impute_logistic_regression,0.7549801567339741,impute_random,0.5842188253530936
users,CU,322,5,0.0,1.0,0.9534,13008,0.0124,6.7807,0.6312,nan,nan,nan,categorical,None,None,0.1044,nb,impute_logistic_regression,0.7577037397958875,impute_knn,0.7576797854623447,impute_random,0.5951753696723372
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4996,dt,no_impute,1.0,impute_standard,1.0,impute_mode,1.0
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4041,dt,impute_knn,1.0,impute_random,0.9995729758861569,no_impute,0.9987325790726369
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2861,dt,no_impute,1.0,impute_standard,1.0,impute_mode,1.0
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2007,dt,impute_knn,1.0,no_impute,0.9986852224003715,impute_standard,0.9986852224003715
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.1044,dt,impute_knn,1.0,impute_logistic_regression,0.9995722163720118,no_impute,0.9991397611289832
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4996,lr,impute_random,0.9897443322784731,no_impute,0.9869565088121105,impute_standard,0.9869565088121105
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4041,lr,no_impute,0.9896496714951879,impute_standard,0.9896496714951879,impute_mode,0.9856579208167852
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2861,lr,no_impute,0.9931629798354483,impute_standard,0.9931629798354483,impute_random,0.987105849970551
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2007,lr,no_impute,0.9927307171988193,impute_standard,0.9927307171988193,impute_mode,0.9870432156332313
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.1044,lr,no_impute,0.9909644490948165,impute_standard,0.9909644490948165,impute_random,0.9867114017581422
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4996,knn,impute_knn,1.0,no_impute,0.9995731561074193,impute_standard,0.9995731561074193
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4041,knn,impute_mode,1.0,impute_knn,1.0,no_impute,0.9995731561074193
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2861,knn,impute_mode,1.0,impute_knn,1.0,no_impute,0.9974535708852992
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2007,knn,impute_mode,1.0,impute_knn,1.0,impute_logistic_regression,1.0
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.1044,knn,impute_knn,1.0,impute_logistic_regression,0.9991444327440235,no_impute,0.9987056220066814
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4996,nb,impute_logistic_regression,0.7720285872361733,impute_knn,0.7667879305935916,no_impute,0.6443454723383181
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.4041,nb,impute_logistic_regression,0.7755223583312277,impute_knn,0.7702817016886461,no_impute,0.6079013368005624
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2861,nb,impute_logistic_regression,0.7702817016886461,impute_knn,0.7650410450460644,impute_random,0.6031723992360544
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.2007,nb,impute_logistic_regression,0.7685348161411188,impute_knn,0.7650410450460644,impute_random,0.5998075138123138
users,LT,322,5,0.0,1.0,0.9534,13008,0.0124,3.5393,1.1595,nan,nan,nan,categorical,None,None,0.1044,nb,impute_logistic_regression,0.7667879305935916,impute_knn,0.7650410450460644,impute_random,0.6020409120302888
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4996,dt,impute_knn,0.9811885206736287,impute_mode,0.9773191059143099,impute_standard,0.9773187622162247
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4041,dt,impute_knn,0.9823445669909805,no_impute,0.9793057173765954,impute_mode,0.9793057173765954
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2861,dt,impute_knn,0.9810895002410304,impute_logistic_regression,0.9803163715837834,no_impute,0.9736052742389448
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2007,dt,impute_knn,0.9875382274534178,impute_logistic_regression,0.9836910922047561,no_impute,0.9796492263090343
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.1044,dt,impute_logistic_regression,0.9940355994271548,impute_knn,0.9926569396309644,impute_standard,0.9860904672854504
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4996,lr,no_impute,0.8535456784149563,impute_standard,0.8535456784149563,impute_mode,0.8501485255130179
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4041,lr,no_impute,0.8975442937164004,impute_standard,0.8975442937164004,impute_mode,0.8819401808384942
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2861,lr,no_impute,0.9113987115843085,impute_standard,0.9113987115843085,impute_mode,0.896860301483851
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2007,lr,no_impute,0.9408286875546521,impute_standard,0.9408286875546521,impute_mode,0.9351619389263832
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.1044,lr,no_impute,0.9699548797321713,impute_standard,0.9699548797321713,impute_mode,0.96396260251658
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4996,knn,impute_knn,0.9653265380237473,impute_logistic_regression,0.9651963511004554,impute_mode,0.9552169927151111
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4041,knn,impute_knn,0.9801498948935509,impute_logistic_regression,0.9746938495879901,no_impute,0.9677360312221844
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2861,knn,impute_knn,0.9809789671784982,impute_logistic_regression,0.9730163983132293,no_impute,0.9644829414757791
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2007,knn,impute_knn,0.9871877400489569,impute_logistic_regression,0.9866111011738112,no_impute,0.9753710314288384
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.1044,knn,impute_logistic_regression,0.9970044778859246,impute_knn,0.9965766942579364,no_impute,0.995707080991503
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4996,nb,impute_knn,0.7531695889257571,impute_logistic_regression,0.7440131917143529,no_impute,0.5049663901715132
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.4041,nb,impute_knn,0.7566012428138918,impute_logistic_regression,0.7521392983574616,no_impute,0.5280700396826481
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2861,nb,impute_knn,0.7632941594985372,impute_logistic_regression,0.758832215042107,no_impute,0.5392859562590337
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.2007,nb,impute_knn,0.7632941594985372,impute_logistic_regression,0.7610631872703221,no_impute,0.5683880777879646
users,TC,322,5,0.0,1.0,0.9534,13008,0.0124,4.0561,1.2812,nan,nan,nan,categorical,None,None,0.1044,nb,impute_knn,0.7632941594985372,impute_logistic_regression,0.7632941594985372,no_impute,0.579910152925063
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4988,dt,impute_linear_regression,0.80131006950371,impute_knn,0.8010957199339908,impute_standard,0.7995601182985532
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4009,dt,no_impute,0.8085736537066145,impute_linear_regression,0.8078997411545271,impute_std,0.8075472656428675
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.3099,dt,impute_median,0.806536069457883,impute_std,0.8065252715838227,impute_mean,0.805846883466727
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.1998,dt,impute_std,0.8112282805746159,impute_knn,0.8111291512069491,impute_median,0.8107021309894386
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.0999,dt,impute_linear_regression,0.8148157528557392,impute_knn,0.8140774617063135,no_impute,0.8127779606999059
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4988,lr,impute_mean,0.8273972965528394,no_impute,0.8273280668431726,impute_std,0.8272738536396255
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4009,lr,impute_mean,0.8313027032823387,impute_std,0.8312154812396614,no_impute,0.831062677779564
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.3099,lr,impute_linear_regression,0.8353481699390646,impute_std,0.8353457083638453,no_impute,0.8353177468507533
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.1998,lr,impute_linear_regression,0.8370187582798028,no_impute,0.8370165942167096,impute_mean,0.8369867710634753
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.0999,lr,impute_linear_regression,0.8393821520224991,no_impute,0.8392454489892444,impute_std,0.8392454489892444
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4988,knn,impute_linear_regression,0.8298551109733445,impute_mean,0.8294893483706101,no_impute,0.8294725228578206
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4009,knn,impute_knn,0.8295785901423636,impute_linear_regression,0.8294125615897893,impute_mean,0.8292426814449945
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.3099,knn,impute_mode,0.8328041245803536,impute_median,0.8325408415258717,impute_standard,0.8321481543462163
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.1998,knn,impute_median,0.8365692276019588,impute_mean,0.8363248806408266,no_impute,0.8362798230677946
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.0999,knn,impute_median,0.8374184526230892,impute_mode,0.837172844218998,impute_standard,0.8367976579287457
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4988,nb,impute_standard,0.8433393439034984,impute_mode,0.8432333203387703,impute_median,0.842390874254567
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.4009,nb,impute_standard,0.8476482932213402,impute_mode,0.84679786807625,impute_median,0.845812940753578
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.3099,nb,impute_standard,0.8486698700631805,impute_mode,0.8483603155095347,impute_median,0.8480905447868601
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.1998,nb,impute_standard,0.8506498062966674,impute_mode,0.8504571104675679,impute_median,0.8503187487594309
bank,duration,3074,5,0.8,0.2,0.0,123088,0.2524,0.0001,6.303,0.0,0.0808,-0.0227,numerical,268.5468,269.2971,0.0999,nb,impute_mode,0.8521819716074244,impute_median,0.8520081996680148,impute_standard,0.8516492580216921
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4988,dt,impute_std,0.8182267170777325,impute_standard,0.8177708903419507,impute_mode,0.8169910782506419
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4009,dt,impute_std,0.8179465889948669,impute_standard,0.8176296662701843,impute_knn,0.8152540687056797
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.3099,dt,impute_linear_regression,0.8167574501218026,impute_std,0.8165748554161565,impute_standard,0.8164944250045014
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.1998,dt,no_impute,0.8151589197741814,impute_std,0.8149790240723683,impute_random,0.8149419999954131
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.0999,dt,impute_linear_regression,0.8190745019755802,no_impute,0.8185753302669463,impute_knn,0.8176002819941504
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4988,lr,impute_mean,0.8395971065714267,impute_linear_regression,0.839567704500148,no_impute,0.8395088686580414
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4009,lr,impute_mean,0.8412782945268407,no_impute,0.8411963076239117,impute_median,0.8411091098985584
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.3099,lr,impute_linear_regression,0.8398529049885823,impute_median,0.8397181672447659,impute_knn,0.8397145171196927
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.1998,lr,impute_mean,0.841284308957642,impute_median,0.841223476501144,no_impute,0.841204459810616
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.0999,lr,impute_mode,0.840936749597371,impute_mean,0.8409216877182715,impute_linear_regression,0.8409216877182715
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4988,knn,impute_knn,0.8407213870597399,no_impute,0.8400501561009819,impute_mean,0.8400417314855062
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4009,knn,impute_knn,0.8397773263204434,impute_mean,0.8396334899769164,impute_linear_regression,0.838808928400929
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.3099,knn,impute_mean,0.8407170963882439,impute_linear_regression,0.8406127216896929,impute_knn,0.8402924614417788
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.1998,knn,impute_knn,0.8406118345081632,impute_mean,0.8405196221773092,impute_linear_regression,0.8399949006941485
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.0999,knn,impute_linear_regression,0.8405247370616773,impute_mean,0.8403941552188439,impute_knn,0.840198335852036
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4988,nb,impute_knn,0.8552033710351817,impute_mode,0.8546497153165798,no_impute,0.8545586335259799
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.4009,nb,no_impute,0.855529229227551,impute_mean,0.855529229227551,impute_linear_regression,0.8553570977544301
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.3099,nb,impute_median,0.8549916991130571,no_impute,0.8548566895018604,impute_mean,0.8548566895018604
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.1998,nb,impute_median,0.855368865460627,impute_mode,0.8548886331420553,no_impute,0.8548883948623934
bank,age,3074,5,0.8,0.2,0.0,123088,0.0215,0.0223,3.6817,0.0,0.0808,-0.0227,numerical,41.2293,10.6912,0.0999,nb,impute_median,0.8547855348419663,impute_mode,0.8547171228375443,no_impute,0.8546494558484719
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4988,dt,impute_mean,0.8204150696618928,impute_linear_regression,0.8202323187470886,impute_median,0.8198259509313548
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4009,dt,impute_median,0.8220266506316871,impute_mode,0.8205429058093312,impute_standard,0.8201452939418474
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.3099,dt,impute_mean,0.8213640935051548,impute_standard,0.8205919542291277,impute_median,0.8204294453414729
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.1998,dt,impute_random,0.8200965550362287,impute_mode,0.8189088040357353,no_impute,0.81884100016133
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.0999,dt,impute_std,0.8170507817112043,impute_mode,0.8164974022325207,impute_median,0.8164642073715397
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4988,lr,impute_random,0.8417637025307225,impute_standard,0.8415259047975249,impute_mode,0.8415259047975249
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4009,lr,impute_std,0.8416137749162519,impute_random,0.8415916262663315,impute_standard,0.8415666554495536
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.3099,lr,impute_std,0.8418318387813492,impute_standard,0.8416815330496605,impute_mode,0.8416815330496605
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.1998,lr,impute_random,0.84141974543645,no_impute,0.8414191393789915,impute_mean,0.8414191393789915
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.0999,lr,impute_std,0.8414697021620499,impute_knn,0.8413371524760624,impute_random,0.8412557716305921
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4988,knn,impute_random,0.8413952416070026,no_impute,0.8409722795143336,impute_linear_regression,0.8407690151223545
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4009,knn,no_impute,0.8412945415984532,impute_mean,0.8393846818321372,impute_linear_regression,0.8392186923514635
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.3099,knn,impute_random,0.8375941679926727,no_impute,0.8372061611883413,impute_std,0.8366357276910218
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.1998,knn,impute_std,0.8395671802519904,impute_knn,0.8381712352252175,impute_mean,0.8378775273280488
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.0999,knn,no_impute,0.8386093174868681,impute_linear_regression,0.838412797853656,impute_mean,0.8380312525448709
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4988,nb,impute_std,0.8548298315760693,impute_knn,0.8537052084812526,impute_linear_regression,0.8535474342909212
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.4009,nb,impute_std,0.8541613299746351,no_impute,0.8535207549605592,impute_mean,0.8535207549605592
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.3099,nb,impute_std,0.8544978119181403,no_impute,0.8544697498580318,impute_mean,0.8544697498580318
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.1998,nb,impute_std,0.8541554939725721,impute_random,0.8540687712805622,no_impute,0.8540629979977052
bank,balance,3074,5,0.8,0.2,0.0,123088,0.5917,0.0,6.9959,0.0,0.0808,-0.0227,numerical,1422.1516,2932.9104,0.0999,nb,impute_std,0.8543079707581283,no_impute,0.854276344852214,impute_mean,0.854276344852214
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.4988,dt,impute_linear_regression,0.8158646342422813,impute_knn,0.8153858155601595,impute_random,0.8141325121878406
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.4009,dt,no_impute,0.8156732008733428,impute_std,0.8156155859821922,impute_linear_regression,0.8153768995368107
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.3099,dt,impute_random,0.8152217827915691,impute_mean,0.8151297623371657,no_impute,0.8147150510705388
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.1998,dt,impute_mode,0.816218566278651,impute_linear_regression,0.8156887354754765,impute_mean,0.8153280513091121
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.0999,dt,impute_knn,0.8167847092960092,impute_random,0.8154545989943576,impute_mode,0.8151163676753117
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.4988,lr,impute_standard,0.8427665977152398,impute_mode,0.8427158586757902,impute_knn,0.8426438977509387
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.4009,lr,impute_mode,0.8430567130137772,impute_linear_regression,0.8427322164961734,impute_knn,0.842696001027579
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.3099,lr,impute_mode,0.8422837006255522,impute_random,0.8421569787663151,impute_standard,0.8421401021239046
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.1998,lr,impute_standard,0.842564519965092,impute_random,0.8422240768639794,impute_std,0.8421047333307401
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.0999,lr,impute_random,0.8430079648901848,impute_mode,0.8424451400993664,impute_standard,0.8424400338513471
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.4988,knn,impute_standard,0.839437229972082,impute_median,0.8386491419879828,impute_mean,0.8384927404441549
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.4009,knn,impute_random,0.8408272212945445,impute_mode,0.8402082952044089,impute_knn,0.8377905953726845
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.3099,knn,impute_knn,0.8401502014163147,impute_mode,0.8376652568773285,impute_mean,0.8372514917264298
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.1998,knn,impute_knn,0.8379744562740099,impute_mode,0.8378875352358909,impute_standard,0.8366991103868009
bank,day,3074,5,0.8,0.2,0.0,123088,0.0101,0.0023,3.3469,0.0,0.0808,-0.0227,numerical,16.025,8.2435,0.0999,knn,impute_random,0.8391226791455608,impute_mode,0.8387271272525795,impute_knn,0.83870196585732
