name,n_tuples,n_attributes,p_num_var,p_cat_var,p_duplicates,total_size,p_avg_distinct,p_max_distinct,p_min_distinct,avg_density,max_density,min_density,avg_entropy,max_entropy,min_entropy,p_correlated_features,max_pearson,min_pearson,%missing,ML_ALGORITHM,BEST_METHOD
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.0946,dt,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.4712,lr,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.3776,lr,no_impute
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.282,lr,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.1886,lr,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.0946,lr,no_impute
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.4712,knn,impute_soft
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.3776,knn,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.282,knn,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.1886,knn,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.0946,knn,impute_mice
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.4712,nb,no_impute
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.3776,nb,impute_standard
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.282,nb,no_impute
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.1886,nb,no_impute
bank,3074,17,0.41,0.59,0.0,418192,0.0581,0.5917,0.0007,7.741,36.4021,0.0,1.9746,6.9959,0.0764,0.0,0.6061,-0.0901,0.0946,nb,no_impute
german,1000,10,0.4,0.6,0.0,80128,0.1033,0.921,0.002,6.2992,15.0,0.0,1.9213,6.7956,0.6109,0.0,0.625,-0.0361,0.4516,dt,impute_linear_and_logistic
german,1000,10,0.4,0.6,0.0,80128,0.1033,0.921,0.002,6.2992,15.0,0.0,1.9213,6.7956,0.6109,0.0,0.625,-0.0361,0.3583,dt,impute_knn
