name,n_tuples,n_attributes,p_num_var,p_cat_var,p_duplicates,total_size,p_avg_distinct,p_max_distinct,p_min_distinct,avg_density,max_density,min_density,avg_entropy,max_entropy,min_entropy,p_correlated_features,max_pearson,min_pearson,%missing,ML_ALGORITHM,BEST_METHOD1,SCORE1,BEST_METHOD2,SCORE2,BEST_METHOD3,SCORE3
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.0958,dt,impute_knn,0.9981359238648161,impute_standard,0.9925433271948008,impute_mean,0.9921290577001621
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.4792,lr,no_impute,0.9484681712915679,impute_standard,0.9484681712915679,impute_mean,0.9350225397911779
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.3815,lr,no_impute,0.9640541948284433,impute_standard,0.9640541948284433,impute_mean,0.9539221526624166
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.2878,lr,no_impute,0.9741371273590435,impute_standard,0.9741371273590435,impute_mean,0.9664301482423655
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.1914,lr,no_impute,0.9850166825458384,impute_standard,0.9850166825458384,impute_mean,0.979005890401134
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.0958,lr,no_impute,0.9925780499219714,impute_standard,0.9925780499219714,impute_mean,0.9878811255066711
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.4792,knn,impute_knn,0.9467723993208537,impute_mice,0.9315596844407288,impute_mean,0.9177837191932363
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.3815,knn,impute_knn,0.9804624501475789,impute_mice,0.9616838164536801,impute_mean,0.9539817580715465
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.2878,knn,impute_knn,0.9940273613701194,no_impute,0.978625817012078,impute_standard,0.978625817012078
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.1914,knn,impute_knn,0.9973762111960797,no_impute,0.9930953736178229,impute_standard,0.9930953736178229
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.0958,knn,no_impute,0.9994821824994821,impute_standard,0.9994821824994821,impute_knn,0.9986536012764484
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.4792,nb,no_impute,0.8740486258106703,impute_standard,0.8740486258106703,impute_soft,0.8635471743052835
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.3815,nb,no_impute,0.9099169678709291,impute_standard,0.9099169678709291,impute_knn,0.8847221821165698
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.2878,nb,no_impute,0.9205625289924674,impute_standard,0.9205625289924674,impute_soft,0.8912535577033932
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.1914,nb,no_impute,0.9429777944964477,impute_standard,0.9429777944964477,impute_soft,0.8983795851343854
mushrooms,4021,23,0.0,1.0,0.0,711845,0.0013,0.003,0.0002,6.6123,35.7281,0.0,0.9857,2.0917,-0.0,nan,nan,nan,0.0958,nb,no_impute,0.9589120860758684,impute_standard,0.9589120860758684,impute_random,0.952858928288833
