users,nb,[{'no_impute': 0.4589383603071981, 'impute_standard': 0.4589383603071981, 'impute_mean': 0.42180105794641776, 'impute_std': 0.42180105794641776, 'impute_mode': 0.42180105794641776, 'impute_median': 0.42180105794641776, 'impute_knn': 0.7268427159173747, 'impute_mice': 0.7406156007772798, 'impute_soft': 0.6981394578387013, 'impute_random': 0.5153262520446718, 'impute_linear_and_logistic': 0.7185823442707397}, {'no_impute': 0.46879680160518705, 'impute_standard': 0.46879680160518705, 'impute_mean': 0.46362402135807934, 'impute_std': 0.46362402135807934, 'impute_mode': 0.46362402135807934, 'impute_median': 0.46362402135807934, 'impute_knn': 0.7322565686599772, 'impute_mice': 0.7522476608422264, 'impute_soft': 0.7086879271534732, 'impute_random': 0.5891177289770673, 'impute_linear_and_logistic': 0.7172658210915094}, {'no_impute': 0.5212785253803003, 'impute_standard': 0.5212785253803003, 'impute_mean': 0.5021563400134179, 'impute_std': 0.5021563400134179, 'impute_mode': 0.5021563400134179, 'impute_median': 0.5021563400134179, 'impute_knn': 0.7342678175080298, 'impute_mice': 0.7567897435534527, 'impute_soft': 0.7130932210275236, 'impute_random': 0.5888564838865529, 'impute_linear_and_logistic': 0.7312276942713974}, {'no_impute': 0.5264585843232926, 'impute_standard': 0.5264585843232926, 'impute_mean': 0.5264585843232926, 'impute_std': 0.5264585843232926, 'impute_mode': 0.5264585843232926, 'impute_median': 0.5264585843232926, 'impute_knn': 0.7458710039935388, 'impute_mice': 0.7618823651371809, 'impute_soft': 0.7384058685257278, 'impute_random': 0.6423257329800134, 'impute_linear_and_logistic': 0.7485545800655843}, {'no_impute': 0.5702542753325273, 'impute_standard': 0.5702542753325273, 'impute_mean': 0.5691594756078404, 'impute_std': 0.5691594756078404, 'impute_mode': 0.5691594756078404, 'impute_median': 0.5691594756078404, 'impute_knn': 0.7603848246111042, 'impute_mice': 0.769035116418127, 'impute_soft': 0.7573659515481169, 'impute_random': 0.5420652224433082, 'impute_linear_and_logistic': 0.7516015790286603}]
bank,dt,[{'no_impute': 0.8188516718789609, 'impute_standard': 0.8133675206338625, 'impute_mean': 0.817371403019175, 'impute_std': 0.818925486808957, 'impute_mode': 0.8149432264680151, 'impute_median': 0.8187595837744255, 'impute_knn': 0.804804938262389, 'impute_mice': 0.8094662167174725, 'impute_soft': 0.8067770322732485, 'impute_random': 0.7957524160673567, 'impute_linear_and_logistic': 0.8127607811335961}, {'no_impute': 0.8248624464150556, 'impute_standard': 0.8209703370974459, 'impute_mean': 0.8220083616537278, 'impute_std': 0.8247413637834045, 'impute_mode': 0.8252245266584032, 'impute_median': 0.8295806580994439, 'impute_knn': 0.8168911233513261, 'impute_mice': 0.8198542857205077, 'impute_soft': 0.8158245434737779, 'impute_random': 0.805366677388227, 'impute_linear_and_logistic': 0.8183246985568318}, {'no_impute': 0.8382239406360438, 'impute_standard': 0.8331026053317168, 'impute_mean': 0.83502978664632, 'impute_std': 0.834838305607233, 'impute_mode': 0.8365574136125316, 'impute_median': 0.8355553477903989, 'impute_knn': 0.8223129466032774, 'impute_mice': 0.8327362047517435, 'impute_soft': 0.8221503565816746, 'impute_random': 0.8133096549480525, 'impute_linear_and_logistic': 0.826888124358137}, {'no_impute': 0.8397150950365283, 'impute_standard': 0.8385825828735392, 'impute_mean': 0.8400949629894114, 'impute_std': 0.8387565225068255, 'impute_mode': 0.8418126653162187, 'impute_median': 0.8442000387358197, 'impute_knn': 0.8309661064423608, 'impute_mice': 0.8360184634620527, 'impute_soft': 0.8290961573218065, 'impute_random': 0.8300922801889825, 'impute_linear_and_logistic': 0.8362926007875744}, {'no_impute': 0.8487982065633817, 'impute_standard': 0.8490412176450745, 'impute_mean': 0.8533299746207196, 'impute_std': 0.8513982803674076, 'impute_mode': 0.8496691172525123, 'impute_median': 0.8500173746205419, 'impute_knn': 0.8423339238718204, 'impute_mice': 0.8476645847096131, 'impute_soft': 0.8413902574525476, 'impute_random': 0.8413721437483682, 'impute_linear_and_logistic': 0.8418911971653266}]
bank,lr,[{'no_impute': 0.846972668443063, 'impute_standard': 0.8435686718339847, 'impute_mean': 0.846089908892821, 'impute_std': 0.8460540454228336, 'impute_mode': 0.8454019003595801, 'impute_median': 0.8457407933372003, 'impute_knn': 0.8255707350884848, 'impute_mice': 0.8286204985457245, 'impute_soft': 0.8242886314806485, 'impute_random': 0.8235769305046522, 'impute_linear_and_logistic': 0.827368505150319}, {'no_impute': 0.8498720596502948, 'impute_standard': 0.8480042524849853, 'impute_mean': 0.8503563866121824, 'impute_std': 0.8509618559921991, 'impute_mode': 0.8497714245854359, 'impute_median': 0.8494509246148128, 'impute_knn': 0.828320274959819, 'impute_mice': 0.8290703174130576, 'impute_soft': 0.8265223084729462, 'impute_random': 0.832621075048249, 'impute_linear_and_logistic': 0.8300375164074157}, {'no_impute': 0.8622434762239235, 'impute_standard': 0.8582173456341028, 'impute_mean': 0.8620667937032325, 'impute_std': 0.8610431564266242, 'impute_mode': 0.8602484945649492, 'impute_median': 0.8605328008381837, 'impute_knn': 0.8370069701411063, 'impute_mice': 0.8385222184412957, 'impute_soft': 0.8341492449789815, 'impute_random': 0.8465139766006777, 'impute_linear_and_logistic': 0.8370422057452221}, {'no_impute': 0.8673192039844989, 'impute_standard': 0.8659585794534141, 'impute_mean': 0.8664322776099782, 'impute_std': 0.865556725056801, 'impute_mode': 0.8652969633332944, 'impute_median': 0.8665673052205785, 'impute_knn': 0.8428768967886702, 'impute_mice': 0.8446074029564802, 'impute_soft': 0.8415483721971794, 'impute_random': 0.8522636047818967, 'impute_linear_and_logistic': 0.843209316058334}, {'no_impute': 0.8729195321027262, 'impute_standard': 0.8702101537447661, 'impute_mean': 0.8721834158569473, 'impute_std': 0.8722535467400987, 'impute_mode': 0.8705841398279686, 'impute_median': 0.871265205493899, 'impute_knn': 0.8455570916301401, 'impute_mice': 0.8453735450112841, 'impute_soft': 0.844836583702075, 'impute_random': 0.8658895120841132, 'impute_linear_and_logistic': 0.845723997677666}]
bank,knn,[{'no_impute': 0.8235718437351912, 'impute_standard': 0.822630854049065, 'impute_mean': 0.8278734252685572, 'impute_std': 0.8263101447107357, 'impute_mode': 0.8262125946518944, 'impute_median': 0.8267926489311166, 'impute_knn': 0.8249360560175408, 'impute_mice': 0.8266583082111474, 'impute_soft': 0.8288191002049312, 'impute_random': 0.8167466657394731, 'impute_linear_and_logistic': 0.8255166833460782}, {'no_impute': 0.8278661004250722, 'impute_standard': 0.8282085054225254, 'impute_mean': 0.8315507760890826, 'impute_std': 0.8322082864297795, 'impute_mode': 0.8301577041662709, 'impute_median': 0.8321167049068918, 'impute_knn': 0.8291388619503903, 'impute_mice': 0.8327301785001541, 'impute_soft': 0.8294570921992439, 'impute_random': 0.8251408068514683, 'impute_linear_and_logistic': 0.8280923272283698}, {'no_impute': 0.8352674857430936, 'impute_standard': 0.834587007856839, 'impute_mean': 0.8370560943459998, 'impute_std': 0.8359508533971459, 'impute_mode': 0.8358145476308801, 'impute_median': 0.8379580947902279, 'impute_knn': 0.8388499238783815, 'impute_mice': 0.8397569096534151, 'impute_soft': 0.8347787257961118, 'impute_random': 0.8278544868268881, 'impute_linear_and_logistic': 0.8344661578392414}, {'no_impute': 0.8403215760124139, 'impute_standard': 0.8380491744828775, 'impute_mean': 0.8418917042140958, 'impute_std': 0.8418376787182783, 'impute_mode': 0.8402108079165242, 'impute_median': 0.8440476967669033, 'impute_knn': 0.8374819531897798, 'impute_mice': 0.8425927300698692, 'impute_soft': 0.8390296976957563, 'impute_random': 0.8347333488234434, 'impute_linear_and_logistic': 0.8387904972346469}, {'no_impute': 0.8477007355805206, 'impute_standard': 0.8464070286352011, 'impute_mean': 0.8493885980814345, 'impute_std': 0.850646385632505, 'impute_mode': 0.8480237349019903, 'impute_median': 0.8483200760428985, 'impute_knn': 0.83953468475441, 'impute_mice': 0.8445413681826324, 'impute_soft': 0.8418323907686299, 'impute_random': 0.8431454447286192, 'impute_linear_and_logistic': 0.8421644675717102}]
bank,nb,[{'no_impute': 0.7529402791520134, 'impute_standard': 0.7574858264065687, 'impute_mean': 0.7503625041524999, 'impute_std': 0.7463313671529814, 'impute_mode': 0.7537824451662655, 'impute_median': 0.7534830706132818, 'impute_knn': 0.8255795489607252, 'impute_mice': 0.8156780099304383, 'impute_soft': 0.8267354618681781, 'impute_random': 0.7130111154837253, 'impute_linear_and_logistic': 0.8242465191485351}, {'no_impute': 0.7974052639088753, 'impute_standard': 0.7998026290444255, 'impute_mean': 0.7647953347927172, 'impute_std': 0.7639973914686174, 'impute_mode': 0.7665342768032298, 'impute_median': 0.7663158971078996, 'impute_knn': 0.8255161505057342, 'impute_mice': 0.8187680303585705, 'impute_soft': 0.809754198228875, 'impute_random': 0.7725167639586746, 'impute_linear_and_logistic': 0.763697944896472}, {'no_impute': 0.8222676275443472, 'impute_standard': 0.8216468608792864, 'impute_mean': 0.8208137241672658, 'impute_std': 0.820426026049026, 'impute_mode': 0.8217034747220537, 'impute_median': 0.8214223183009149, 'impute_knn': 0.8251587711385621, 'impute_mice': 0.8209606607652558, 'impute_soft': 0.8303861438589223, 'impute_random': 0.8178967735720379, 'impute_linear_and_logistic': 0.825131885208613}, {'no_impute': 0.8483545522769577, 'impute_standard': 0.8474510403538328, 'impute_mean': 0.8427561088577995, 'impute_std': 0.8432341486548327, 'impute_mode': 0.8425242852365209, 'impute_median': 0.8429609620130074, 'impute_knn': 0.828873314016458, 'impute_mice': 0.8246582368815103, 'impute_soft': 0.8340574540718173, 'impute_random': 0.8392611935958745, 'impute_linear_and_logistic': 0.8277336430872992}, {'no_impute': 0.8519411409997272, 'impute_standard': 0.8522809441119994, 'impute_mean': 0.8473711948723459, 'impute_std': 0.8480109526891384, 'impute_mode': 0.8470941591473864, 'impute_median': 0.8474091782728579, 'impute_knn': 0.8328221406339812, 'impute_mice': 0.8312614369390348, 'impute_soft': 0.8342828610942196, 'impute_random': 0.8447436005689511, 'impute_linear_and_logistic': 0.8310079485895482}]
german,dt,[{'no_impute': 0.6023206833726005, 'impute_standard': 0.5909265053874455, 'impute_mean': 0.5908534851311594, 'impute_std': 0.5913019361859405, 'impute_mode': 0.6003056736614313, 'impute_median': 0.5997420514641967, 'impute_knn': 0.5925687992344025, 'impute_mice': 0.6041776530310218, 'impute_soft': 0.6064897310310449, 'impute_random': 0.5910096597059846, 'impute_linear_and_logistic': 0.6131029088938262}, {'no_impute': 0.5919533657538327, 'impute_standard': 0.5995640940268175, 'impute_mean': 0.6056818627977704, 'impute_std': 0.6061698633790347, 'impute_mode': 0.6121137944932303, 'impute_median': 0.5991065041122037, 'impute_knn': 0.6110178823209617, 'impute_mice': 0.5968980311709337, 'impute_soft': 0.6041081496617662, 'impute_random': 0.6016085718008019, 'impute_linear_and_logistic': 0.6011979951590286}, {'no_impute': 0.6006918401240549, 'impute_standard': 0.5954417640380933, 'impute_mean': 0.6122061769661654, 'impute_std': 0.6068184569218829, 'impute_mode': 0.6042148578869375, 'impute_median': 0.6138636825683649, 'impute_knn': 0.600123774032538, 'impute_mice': 0.6131791257625898, 'impute_soft': 0.599394377027389, 'impute_random': 0.5990388769333818, 'impute_linear_and_logistic': 0.6061199094992117}, {'no_impute': 0.614553350763865, 'impute_standard': 0.6153831806610853, 'impute_mean': 0.6246143031071175, 'impute_std': 0.6245023181663667, 'impute_mode': 0.6125882981427283, 'impute_median': 0.6146435133280579, 'impute_knn': 0.6135326089916552, 'impute_mice': 0.6164042243626379, 'impute_soft': 0.6203854586634786, 'impute_random': 0.6049996893418075, 'impute_linear_and_logistic': 0.6249411932824815}, {'no_impute': 0.6213957533317759, 'impute_standard': 0.6212086640397165, 'impute_mean': 0.6192899665203583, 'impute_std': 0.6191328272225083, 'impute_mode': 0.6174198415865524, 'impute_median': 0.6285229061492504, 'impute_knn': 0.6186243668163233, 'impute_mice': 0.624356940248183, 'impute_soft': 0.6190409386509867, 'impute_random': 0.612753279111167, 'impute_linear_and_logistic': 0.6237225658828544}]
german,lr,[{'no_impute': 0.6281400261158201, 'impute_standard': 0.6268917285304858, 'impute_mean': 0.624060036221679, 'impute_std': 0.6328842486926028, 'impute_mode': 0.6222722655239156, 'impute_median': 0.625732962871974, 'impute_knn': 0.6197938637984255, 'impute_mice': 0.6159165235232399, 'impute_soft': 0.6165257247831382, 'impute_random': 0.6166419523944228, 'impute_linear_and_logistic': 0.6212900516235853}, {'no_impute': 0.6384721112023524, 'impute_standard': 0.6292278818545279, 'impute_mean': 0.6358866247925444, 'impute_std': 0.6350147635996441, 'impute_mode': 0.6360128795851251, 'impute_median': 0.6379267048836864, 'impute_knn': 0.626747676825889, 'impute_mice': 0.6285279771245963, 'impute_soft': 0.6164624479992887, 'impute_random': 0.6308720095927661, 'impute_linear_and_logistic': 0.6268774665034356}, {'no_impute': 0.6467478034984474, 'impute_standard': 0.6409619514565595, 'impute_mean': 0.641255157231345, 'impute_std': 0.6451941099386642, 'impute_mode': 0.638535965279747, 'impute_median': 0.6419122915808196, 'impute_knn': 0.6386111256379057, 'impute_mice': 0.6402599698570377, 'impute_soft': 0.6266429564738494, 'impute_random': 0.6397209734014734, 'impute_linear_and_logistic': 0.6393830465933764}, {'no_impute': 0.652648583625582, 'impute_standard': 0.6505051499975764, 'impute_mean': 0.6474214879346336, 'impute_std': 0.6497634718477403, 'impute_mode': 0.6491508508327511, 'impute_median': 0.6481003567646133, 'impute_knn': 0.643032679313225, 'impute_mice': 0.6440157934820813, 'impute_soft': 0.6369487344567234, 'impute_random': 0.6461849417855159, 'impute_linear_and_logistic': 0.6390899174832294}, {'no_impute': 0.6507261788865231, 'impute_standard': 0.6493708041405243, 'impute_mean': 0.64593672836508, 'impute_std': 0.6478279116997593, 'impute_mode': 0.6492999407220459, 'impute_median': 0.6472403902103836, 'impute_knn': 0.6416925448531617, 'impute_mice': 0.6449068688337528, 'impute_soft': 0.6448649214960654, 'impute_random': 0.6435303178105302, 'impute_linear_and_logistic': 0.6438575655875547}]
german,knn,[{'no_impute': 0.6275302794656903, 'impute_standard': 0.617428352551302, 'impute_mean': 0.6264291338581642, 'impute_std': 0.6272487778009952, 'impute_mode': 0.6249289197032386, 'impute_median': 0.6239786803694127, 'impute_knn': 0.6338427063573422, 'impute_mice': 0.6306450641492, 'impute_soft': 0.6261232203066762, 'impute_random': 0.6226711195872413, 'impute_linear_and_logistic': 0.6267366522732805}, {'no_impute': 0.6263175483899261, 'impute_standard': 0.6301562421969712, 'impute_mean': 0.6269502281481029, 'impute_std': 0.6319604908203486, 'impute_mode': 0.6423441607961538, 'impute_median': 0.6300838070364193, 'impute_knn': 0.6207264102555582, 'impute_mice': 0.6263845944060114, 'impute_soft': 0.6321583558425458, 'impute_random': 0.617408712985877, 'impute_linear_and_logistic': 0.635659167252518}, {'no_impute': 0.6370874417736097, 'impute_standard': 0.6346053799999343, 'impute_mean': 0.6444886558861903, 'impute_std': 0.6411288671563876, 'impute_mode': 0.6308010778036637, 'impute_median': 0.6352116352846157, 'impute_knn': 0.6248637763628508, 'impute_mice': 0.6340271473452315, 'impute_soft': 0.6281930532598434, 'impute_random': 0.6368488611950666, 'impute_linear_and_logistic': 0.6344009417120561}, {'no_impute': 0.6456479579641796, 'impute_standard': 0.6426908255770312, 'impute_mean': 0.6436705018559686, 'impute_std': 0.6422470338621277, 'impute_mode': 0.6431875821937141, 'impute_median': 0.6455636925135647, 'impute_knn': 0.6405207882321107, 'impute_mice': 0.6462934964027798, 'impute_soft': 0.6325268160491437, 'impute_random': 0.6390315088071572, 'impute_linear_and_logistic': 0.6378295526581895}, {'no_impute': 0.6584011961120791, 'impute_standard': 0.6492622843527093, 'impute_mean': 0.6500128015910455, 'impute_std': 0.6512823246492898, 'impute_mode': 0.6472016433914523, 'impute_median': 0.6534070659379584, 'impute_knn': 0.6489981396011045, 'impute_mice': 0.651772518532225, 'impute_soft': 0.6482544421134289, 'impute_random': 0.6512621306040698, 'impute_linear_and_logistic': 0.6502550402360765}]
german,nb,[{'no_impute': 0.4827306706729365, 'impute_standard': 0.4822957261433066, 'impute_mean': 0.4795406420297246, 'impute_std': 0.4807808019151769, 'impute_mode': 0.4795803203333407, 'impute_median': 0.48063928330510486, 'impute_knn': 0.6609721966478392, 'impute_mice': 0.6536954529186342, 'impute_soft': 0.6548858554421269, 'impute_random': 0.5764488894639869, 'impute_linear_and_logistic': 0.6601150345813696}, {'no_impute': 0.5634346221063815, 'impute_standard': 0.5586334287411402, 'impute_mean': 0.5618452177054973, 'impute_std': 0.5635323915352052, 'impute_mode': 0.5606816522523704, 'impute_median': 0.5623616530700507, 'impute_knn': 0.6605835604897392, 'impute_mice': 0.656145110971942, 'impute_soft': 0.6634527992720456, 'impute_random': 0.5889719785883034, 'impute_linear_and_logistic': 0.66247226045312}, {'no_impute': 0.5965231133727584, 'impute_standard': 0.595841110767942, 'impute_mean': 0.5986651880573759, 'impute_std': 0.6020276682041361, 'impute_mode': 0.5987777750209254, 'impute_median': 0.5985572166650227, 'impute_knn': 0.669114011200832, 'impute_mice': 0.6724563771163932, 'impute_soft': 0.6674497868552522, 'impute_random': 0.5862699034153513, 'impute_linear_and_logistic': 0.6706847414582312}, {'no_impute': 0.6335112646001488, 'impute_standard': 0.6296715988614594, 'impute_mean': 0.6335199799653748, 'impute_std': 0.6350405333127568, 'impute_mode': 0.6315004150760293, 'impute_median': 0.6337942792629752, 'impute_knn': 0.6723499108902784, 'impute_mice': 0.6721900286600491, 'impute_soft': 0.6736836233731414, 'impute_random': 0.6315269949622626, 'impute_linear_and_logistic': 0.6721551179840042}, {'no_impute': 0.6476919972415225, 'impute_standard': 0.6462680436416092, 'impute_mean': 0.6542443980598454, 'impute_std': 0.6541939066895198, 'impute_mode': 0.6531340341831887, 'impute_median': 0.6539619834777827, 'impute_knn': 0.6749769062137585, 'impute_mice': 0.6783577273311998, 'impute_soft': 0.6776897559356596, 'impute_random': 0.6464844375100836, 'impute_linear_and_logistic': 0.6774614912978044}]
adult,dt,[{'no_impute': 0.7349352215000237, 'impute_standard': 0.7366009791833362, 'impute_mean': 0.7394159873470173, 'impute_std': 0.720979193593251, 'impute_mode': 0.73790886073455, 'impute_median': 0.7412260790637107, 'impute_knn': 0.7157798625320478, 'impute_mice': 0.7221495731667739, 'impute_soft': 0.7202885866408312, 'impute_random': 0.685378353908657, 'impute_linear_and_logistic': 0.7243806484713735}, {'no_impute': 0.746443051488199, 'impute_standard': 0.7485552659887705, 'impute_mean': 0.7503999302829899, 'impute_std': 0.7418494800865245, 'impute_mode': 0.7511170343003439, 'impute_median': 0.7516309091517682, 'impute_knn': 0.7325167529080816, 'impute_mice': 0.7361918733566363, 'impute_soft': 0.7278736364255146, 'impute_random': 0.7057079579242295, 'impute_linear_and_logistic': 0.7421423642310855}, {'no_impute': 0.761882361749948, 'impute_standard': 0.75995721995757, 'impute_mean': 0.7653026442830853, 'impute_std': 0.7547269215008511, 'impute_mode': 0.7643509667835493, 'impute_median': 0.7682927727759412, 'impute_knn': 0.7528321507370999, 'impute_mice': 0.7551616073958147, 'impute_soft': 0.741958538138234, 'impute_random': 0.7333819678209675, 'impute_linear_and_logistic': 0.7504082670304698}, {'no_impute': 0.7681960723110473, 'impute_standard': 0.7711436770757336, 'impute_mean': 0.773848638920389, 'impute_std': 0.7618887086788133, 'impute_mode': 0.7739633444300099, 'impute_median': 0.7774996940882134, 'impute_knn': 0.7571380481247914, 'impute_mice': 0.7664332363822415, 'impute_soft': 0.7527433796123655, 'impute_random': 0.7561774226832385, 'impute_linear_and_logistic': 0.764106304180804}, {'no_impute': 0.7827215341484391, 'impute_standard': 0.7804182810201366, 'impute_mean': 0.7880093454195188, 'impute_std': 0.7726653245858288, 'impute_mode': 0.7851348514922163, 'impute_median': 0.7867687803055828, 'impute_knn': 0.7762798111680256, 'impute_mice': 0.7779613995643596, 'impute_soft': 0.7723375100651737, 'impute_random': 0.7749764540305585, 'impute_linear_and_logistic': 0.772653746811768}]
adult,lr,[{'no_impute': 0.7923779924735976, 'impute_standard': 0.780543807248381, 'impute_mean': 0.7880407695088631, 'impute_std': 0.7659942095271077, 'impute_mode': 0.7840525194124273, 'impute_median': 0.7844376103987303, 'impute_knn': 0.7495432485882374, 'impute_mice': 0.7521762251115094, 'impute_soft': 0.7204840953008995, 'impute_random': 0.7399656449631502, 'impute_linear_and_logistic': 0.7561341165274988}, {'no_impute': 0.8039835848654949, 'impute_standard': 0.7880394368097715, 'impute_mean': 0.7956252922715376, 'impute_std': 0.778067941839373, 'impute_mode': 0.795335902095352, 'impute_median': 0.7947650790625556, 'impute_knn': 0.7611786412319729, 'impute_mice': 0.7661308279959902, 'impute_soft': 0.732800425193078, 'impute_random': 0.7639214602525124, 'impute_linear_and_logistic': 0.7669330617456735}, {'no_impute': 0.8174900141495025, 'impute_standard': 0.805836680405058, 'impute_mean': 0.8149099701869067, 'impute_std': 0.7963222444603949, 'impute_mode': 0.8119321036912653, 'impute_median': 0.8123806679985806, 'impute_knn': 0.7853980158530415, 'impute_mice': 0.7894934746124063, 'impute_soft': 0.7506331497576845, 'impute_random': 0.7870004866171288, 'impute_linear_and_logistic': 0.7866236782657021}, {'no_impute': 0.823355552321037, 'impute_standard': 0.8125911648611096, 'impute_mean': 0.8211038188514905, 'impute_std': 0.8043642312736166, 'impute_mode': 0.8202923263810434, 'impute_median': 0.8214860107464218, 'impute_knn': 0.7963473589981437, 'impute_mice': 0.8003813183468046, 'impute_soft': 0.7713053838841081, 'impute_random': 0.7984778222167166, 'impute_linear_and_logistic': 0.7973399267219328}, {'no_impute': 0.8282257719414594, 'impute_standard': 0.8229876191944898, 'impute_mean': 0.8277692104996263, 'impute_std': 0.8160793341625977, 'impute_mode': 0.8261606406028468, 'impute_median': 0.8281200710423696, 'impute_knn': 0.8040974241929797, 'impute_mice': 0.8071206597677483, 'impute_soft': 0.7918509856598392, 'impute_random': 0.8164759464387893, 'impute_linear_and_logistic': 0.8045786532022817}]
adult,knn,[{'no_impute': 0.7404743493457404, 'impute_standard': 0.7237480247997213, 'impute_mean': 0.755196874948682, 'impute_std': 0.7213639508210581, 'impute_mode': 0.7459514342885993, 'impute_median': 0.7507989114468607, 'impute_knn': 0.7431150192846435, 'impute_mice': 0.7430252739666071, 'impute_soft': 0.7104325825593106, 'impute_random': 0.7170996227004124, 'impute_linear_and_logistic': 0.7500550532187953}, {'no_impute': 0.7609866794464643, 'impute_standard': 0.7351226891837326, 'impute_mean': 0.7668184838556865, 'impute_std': 0.740000995080073, 'impute_mode': 0.7672952286535079, 'impute_median': 0.7661896033740329, 'impute_knn': 0.7545902044905366, 'impute_mice': 0.7689129849031215, 'impute_soft': 0.7252545088815318, 'impute_random': 0.7405720817309598, 'impute_linear_and_logistic': 0.7650980574877415}, {'no_impute': 0.7774266863140937, 'impute_standard': 0.7544881585299135, 'impute_mean': 0.7830487780178177, 'impute_std': 0.7562146127598233, 'impute_mode': 0.7805300484012399, 'impute_median': 0.778880456187966, 'impute_knn': 0.7687028915328689, 'impute_mice': 0.7729558973250057, 'impute_soft': 0.7423277411403374, 'impute_random': 0.759886864477652, 'impute_linear_and_logistic': 0.7723796046032938}, {'no_impute': 0.794865115823714, 'impute_standard': 0.7784819986980795, 'impute_mean': 0.7951732638558247, 'impute_std': 0.7813683446498659, 'impute_mode': 0.7934269178127995, 'impute_median': 0.7959254418616433, 'impute_knn': 0.780311800316916, 'impute_mice': 0.7875044266444213, 'impute_soft': 0.7625973732087196, 'impute_random': 0.7786595977267718, 'impute_linear_and_logistic': 0.7798924335965467}, {'no_impute': 0.7985183831909396, 'impute_standard': 0.7902418766461523, 'impute_mean': 0.7999644308244203, 'impute_std': 0.7918746535329372, 'impute_mode': 0.7991257980299984, 'impute_median': 0.7980779421537447, 'impute_knn': 0.7873884809419524, 'impute_mice': 0.7910062723063196, 'impute_soft': 0.7856236827418651, 'impute_random': 0.7960194776594564, 'impute_linear_and_logistic': 0.7903255426059427}]
adult,nb,[{'no_impute': 0.25063997858246995, 'impute_standard': 0.25516391745076794, 'impute_mean': 0.2598418448907398, 'impute_std': 0.25618512535023436, 'impute_mode': 0.26025345408774225, 'impute_median': 0.26017971518160554, 'impute_knn': 0.7386845172776408, 'impute_mice': 0.7346854621445981, 'impute_soft': 0.7109862213883614, 'impute_random': 0.16998247341596484, 'impute_linear_and_logistic': 0.7365728167007721}, {'no_impute': 0.2630520203550819, 'impute_standard': 0.265568504976845, 'impute_mean': 0.2693448856571905, 'impute_std': 0.2668424441184666, 'impute_mode': 0.270353156811807, 'impute_median': 0.2700378053781072, 'impute_knn': 0.7539615798100681, 'impute_mice': 0.7422358955943906, 'impute_soft': 0.7233734275007115, 'impute_random': 0.1753161634094631, 'impute_linear_and_logistic': 0.7542262943574249}, {'no_impute': 0.23942815024696096, 'impute_standard': 0.2418369891889375, 'impute_mean': 0.24609882558609036, 'impute_std': 0.24385072818881015, 'impute_mode': 0.2458572822851262, 'impute_median': 0.24616515294288685, 'impute_knn': 0.7607468762764664, 'impute_mice': 0.7516953344328539, 'impute_soft': 0.7322979409133815, 'impute_random': 0.17927287009364792, 'impute_linear_and_logistic': 0.7618730614595923}, {'no_impute': 0.22702607341057396, 'impute_standard': 0.22790341859694305, 'impute_mean': 0.23059712467860644, 'impute_std': 0.22753269206741883, 'impute_mode': 0.23141572604117022, 'impute_median': 0.2309967152789647, 'impute_knn': 0.7728513110727063, 'impute_mice': 0.7606247536263293, 'impute_soft': 0.7435855424124881, 'impute_random': 0.19102433619070402, 'impute_linear_and_logistic': 0.7720396150540993}, {'no_impute': 0.22616939095161118, 'impute_standard': 0.22606631818171655, 'impute_mean': 0.22951511526422208, 'impute_std': 0.22613881923032295, 'impute_mode': 0.22958438696919703, 'impute_median': 0.22959390420626025, 'impute_knn': 0.7772849453410262, 'impute_mice': 0.7640356978386268, 'impute_soft': 0.7512182780972069, 'impute_random': 0.19755518801148692, 'impute_linear_and_logistic': 0.7721182856221085}]
